category,cooking_method,cuisine,image,ingredients,prep_time,recipe_name,serves,tags
,"['Prepare rice flour batter as in #392. Heat pan with oil. Pour 1/2 cup batter, swirl thinly. Crack one egg onto the crepe, spread gently. Sprinkle onion, green chilies, cilantro, black pepper, and chili flakes. Cover and cook for 2–3 minutes until egg is set. Remove from pan. Repeat for remaining batter and eggs. Serve hot with achar.']",['Nepali'],https://images.unsplash.com/photo-1603105037880-880cd4edfb0d?w=800&q=80,"['2 cups rice flour (soaked in 1 cup water for 1 hour, then drained slightly)', '1/2 teaspoon salt', '1 cup water (for batter)', 'Oil or ghee for cooking', '4 large eggs', '1 small onion (finely chopped)', '2 green chilies (finely chopped)', '2 tablespoons fresh cilantro (chopped)', '1/2 teaspoon black pepper powder', '1/2 teaspoon red chili flakes']",15 minutes,Egg Chatamari (Anda Chatamari - Newari Crepe with Egg),4 servings,"Egg, Traditional"
,"['In a small bowl, mix minced meat, half of the chopped onion, ginger-garlic paste, turmeric, chili powder, and salt. Cook this meat mixture in a separate pan for 5 minutes until browned. Set aside. Prepare rice flour batter as in #392. Heat pan with oil. Pour 1/2 cup batter, swirl thinly. Sprinkle cooked minced meat on top, then raw onion, green chilies, and cilantro. Cover and cook for 2–3 minutes. Serve hot.']",['Nepali'],https://images.unsplash.com/photo-1542010589005-d1eaab3cbf88?w=800&q=80,"['2 cups rice flour (soaked in 1 cup water for 1 hour, then drained slightly)', '1/2 teaspoon salt', '1 cup water (for batter)', 'Oil or ghee for cooking', '200g minced buffalo or chicken', '1 small onion (finely chopped)', '1 tablespoon ginger-garlic paste', '1/2 teaspoon turmeric powder', '1 teaspoon red chili powder', '1/2 teaspoon salt', '2 tablespoons fresh cilantro', '2 green chilies (sliced)']",20 minutes (plus 1 hour rice soaking),Meat Chatamari (Masu Chatamari - Newari Crepe with Minced Meat),4 servings,"Non-Vegetarian, Traditional"
,"['Marinate meat with ginger-garlic paste, turmeric, salt, and 1 tbsp oil for 1 hour. Grill or roast meat over charcoal until fully cooked (15–20 minutes). Alternatively, pan-cook until charred. Let meat cool, then pound or chop into small pieces (traditionally hand-pounded). Heat 2 tbsp mustard oil until smoking, pour over meat. In a bowl, mix pounded meat with ground timur, red chili powder, roasted fenugreek powder, cumin, raw mustard oil, sliced garlic, green chilies, cilantro, and onion. Toss well. Let sit for 15 minutes to absorb flavors. Serve at room temperature with chiura (beaten rice) and bara.']",['Nepali'],https://images.unsplash.com/photo-1548940740-a09f9a3d09ce?w=800&q=80,"['500g buffalo meat (or chicken/pork, cut into large chunks)', '4 tablespoons mustard oil', '2 tablespoons ginger-garlic paste', '1/2 teaspoon turmeric powder', '1 teaspoon salt', 'For Choila Spices:', '2 tablespoons timur (Szechuan pepper, ground)', '3 tablespoons red chili powder', '1 tablespoon fenugreek seeds (roasted and ground)', '2 tablespoons roasted cumin powder', '4 tablespoons mustard oil (raw, for final mix)', '1 head garlic (thinly sliced)', '2 green chilies (sliced)', '1/2 cup fresh cilantro (chopped)', '1 large onion (sliced thin)']",20 minutes (plus 1 hour marination),Choila (Spiced Grilled Meat - Newari Delicacy),5 servings,"Non-Vegetarian, Traditional"
,"['Follow same method as #395 (Choila). Buffalo choila is the most traditional Newari version. Use charcoal grilling for authentic smoky flavor. After grilling, pound the meat to break fibers. Mix with all spices, raw mustard oil, garlic, chilies, cilantro, and onion. Let rest 15–30 minutes before serving.']",['Nepali'],https://images.unsplash.com/photo-1559058989-5d1e5e7f0bce?w=800&q=80,"['500g buffalo meat (lean cut, cut into large chunks)', '4 tablespoons mustard oil', '2 tablespoons ginger-garlic paste', '1/2 teaspoon turmeric powder', '1 teaspoon salt', 'For Choila Spices:', '2 tablespoons timur (Szechuan pepper, ground)', '3 tablespoons red chili powder', '1 tablespoon fenugreek seeds (roasted and ground)', '2 tablespoons roasted cumin powder', '4 tablespoons mustard oil (raw)', '1 head garlic (thinly sliced)', '2 green chilies (sliced)', '1/2 cup fresh cilantro', '1 large onion (sliced)']",20 minutes (plus 1 hour marination),Buff Choila (Buffalo Choila - Authentic Newari),5 servings,"Non-Vegetarian, Traditional"
,"['Follow same method as #395. Chicken choila is milder and cooks faster. Grill chicken for 10–12 minutes until charred. Pound or chop. Mix with spices, raw oil, garlic, chilies, cilantro, and onion. Serve with chiura.']",['Nepali'],https://images.unsplash.com/photo-1571167541620-70f394f0d8e0?w=800&q=80,"['500g boneless chicken thigh (cut into chunks)', '3 tablespoons mustard oil', '2 tablespoons ginger-garlic paste', '1/2 teaspoon turmeric powder', '1 teaspoon salt', 'For Choila Spices:', '1 tablespoon timur (Szechuan pepper, ground)', '2 tablespoons red chili powder', '1 tablespoon fenugreek seeds (roasted and ground)', '1 tablespoon roasted cumin powder', '3 tablespoons mustard oil (raw)', '1 head garlic (thinly sliced)', '2 green chilies (sliced)', '1/2 cup fresh cilantro', '1 large onion (sliced)']",15 minutes (plus 1 hour marination),Chicken Choila (Kukhura Ko Choila),5 servings,"Non-Vegetarian, Traditional"
,"['Follow method as #395. Marinate pork for 2 hours. Grill pork for 15–20 minutes until charred and fully cooked. Pound, then mix with all spices, raw oil, garlic, chilies, cilantro, and onion. Pork choila is rich and fatty, popular among Newars who eat pork.']",['Nepali'],https://images.unsplash.com/photo-1555939594-77e04cd3ad8e?w=800&q=80,"['500g pork shoulder (cut into chunks)', '4 tablespoons mustard oil', '2 tablespoons ginger-garlic paste', '1/2 teaspoon turmeric powder', '1 teaspoon salt', 'For Choila Spices:', '2 tablespoons timur (Szechuan pepper, ground)', '3 tablespoons red chili powder', '1 tablespoon fenugreek seeds (roasted and ground)', '2 tablespoons roasted cumin powder', '4 tablespoons mustard oil (raw)', '1 head garlic (thinly sliced)', '2 green chilies (sliced)', '1/2 cup fresh cilantro', '1 large onion (sliced)']",20 minutes (plus 2 hours marination),Pork Choila (Bangur Ko Choila),5 servings,"Non-Vegetarian, Traditional"
,"['Pan-roast or grill mushrooms with 1 tbsp oil, ginger-garlic paste, turmeric, and salt until browned and water evaporates (8–10 minutes). Roughly chop or tear mushrooms. In a bowl, mix mushrooms with timur, chili powder, roasted fenugreek, cumin, raw mustard oil, garlic, green chilies, cilantro, and onion. Let sit for 10 minutes. Serve with chiura as a vegetarian Newari choila.']",['Nepali'],https://images.unsplash.com/photo-1600891964599-f61ba0e24092?w=800&q=80,"['400g button mushrooms or oyster mushrooms (whole or halved)', '3 tablespoons mustard oil', '1 tablespoon ginger-garlic paste', '1/2 teaspoon turmeric powder', '1 teaspoon salt', 'For Choila Spices:', '1 tablespoon timur (Szechuan pepper, ground)', '2 tablespoons red chili powder', '1 tablespoon fenugreek seeds (roasted and ground)', '1 tablespoon roasted cumin powder', '3 tablespoons mustard oil (raw)', '4 cloves garlic (thinly sliced)', '2 green chilies (sliced)', '1/2 cup fresh cilantro', '1 small onion (sliced)']",15 minutes,Mushroom Choila (Tofu/Mushroom Choila - Vegetarian Newari),4 servings,"Vegetarian, Traditional"
,"[""Pan-fry or grill paneer cubes with 2 tbsp oil, turmeric, chili powder, and salt until golden brown (3–4 minutes). Roughly crumble or cube paneer. In a bowl, mix paneer with timur, chili powder, roasted fenugreek, cumin, raw mustard oil, garlic, green chilies, cilantro, and onion. Toss gently so paneer doesn't break. Let sit for 10 minutes. Serve with chiura.""]",['Nepali'],https://images.unsplash.com/photo-1565299624946-b28f40a0ca4b?w=800&q=80,"['400g paneer (cut into 1-inch cubes)', '3 tablespoons mustard oil', '1 teaspoon turmeric powder', '1 teaspoon red chili powder', '1/2 teaspoon salt', 'For Choila Spices:', '1 tablespoon timur (Szechuan pepper, ground)', '2 tablespoons red chili powder', '1 tablespoon fenugreek seeds (roasted and ground)', '1 tablespoon roasted cumin powder', '3 tablespoons mustard oil (raw)', '4 cloves garlic (thinly sliced)', '2 green chilies (sliced)', '1/2 cup fresh cilantro', '1 small onion (sliced)']",10 minutes,Paneer Choila (Vegetarian Newari Choila with Paneer),4 servings,"Vegetarian, Traditional"
,"['Soak all legumes separately for 8 hours, then drain and keep in separate cloth bags for 2–4 days until sprouts appear (change water daily). Once sprouted, rinse. Pressure cook sprouted legumes with 6 cups water for 3–4 whistles (or boil for 30 minutes). Heat mustard oil in a pan, add fenugreek seeds, then ginger-garlic paste, turmeric, chili powder, cumin, coriander; cook 1 minute. Add tomatoes; cook until soft. Add cooked sprouted beans with water, salt. Simmer for 10 minutes. In a small pan, heat ghee, add carom seeds, pour over soup. Garnish with cilantro. Serve hot during Janai Purnima festival.']",['Nepali'],https://images.unsplash.com/photo-1571167452520-0e1a4e6cb2d5?w=800&q=80,"['1/4 cup each of 9 types: black gram, green gram, chickpeas, field beans, soybean, black-eyed peas, cowpeas, lentils, peas (total 2.25 cups mixed legumes)', '6 cups water', '2 tablespoons mustard oil', '1 teaspoon fenugreek seeds', '1 tablespoon ginger-garlic paste', '1/2 teaspoon turmeric powder', '2 teaspoons red chili powder', '1 teaspoon cumin powder', '1 teaspoon coriander powder', '2 tomatoes (chopped)', '1 tablespoon salt', '2 tablespoons fresh cilantro', '1 teaspoon ghee', '1 teaspoon carom seeds (ajwain) for tempering']",20 minutes (plus 4 days sprouting),Kwati (Mixed Sprouted Bean Soup - Newari Festival Dish),5 servings,"Vegetarian, Soup, Traditional"
,"['Drain cooked kwati completely (no liquid). In a bowl, combine drained kwati, mustard oil, onion, green chilies, roasted fenugreek powder, timur powder, red chili powder, salt, lemon juice, and cilantro. Mix well. Let sit for 15 minutes before serving. Serve as a snack or side dish with chiura.']",['Nepali'],https://images.unsplash.com/photo-1565557623262-b51206e893e7?w=800&q=80,"['2 cups kwati (cooked sprouted mixed beans from #401, drained completely)', '2 tablespoons mustard oil', '1 small onion (finely chopped)', '2 green chilies (chopped)', '1 tablespoon roasted fenugreek powder', '1 tablespoon timur powder', '2 teaspoons red chili powder', '1 teaspoon salt', '2 tablespoons lemon juice', '1/4 cup fresh cilantro (chopped)']",10 minutes (plus 4 days sprouting),Kwati Sadeko (Spiced Sprouted Bean Salad - Newari),4 servings,"Vegetarian, Traditional"
,"['Arrange all components on a large flat plate or leaf plate (sagun). Start with chiura in the center or as base. Arrange bara, choila, boiled egg, fried fish, black soybeans, ginger pickle, potato pickle, and spiced spinach around. Drizzle raw mustard oil over chiura. Sprinkle timur powder. Place green chilies and lemon on the side. Traditionally served with a small cup of aila or thon. This platter is used for major Newari celebrations (birthdays, weddings, festivals).']",['Nepali'],https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=800&q=80,"['1 cup chiura (beaten rice)', '2 pieces bara (lentil pancake)', '2 pieces choila (spiced grilled meat, #395)', '1 boiled egg (halved)', '1 piece fried fish (sukuti or dried fish)', '2 tablespoons black soybeans (bhatmas, boiled with salt)', '2 tablespoons ginger pickle (aduwa ko achar)', '2 tablespoons potato pickle (aloo ko achar)', '2 tablespoons green spinach (saag, blanched and spiced)', '1 tablespoon mustard oil (raw)', '1 teaspoon timur powder', '2 green chilies (whole)', '1 fresh lemon (halved)', 'Aila or thon (Newari liquor, optional)']",30 minutes (plus preparation of components),Samay Baji (Traditional Newari Ceremonial Platter),1 servings,"Vegetarian, Traditional"
,['Place chiura in a bowl. Drizzle with melted ghee or mustard oil. Sprinkle timur powder and salt. Mix well. Serve with green chilies on the side and a small glass of aila. This is a traditional Newari snack and ceremonial combination.'],['Nepali'],https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=800&q=80,"['1 cup chiura (beaten rice)', '2 tablespoons ghee (melted) or mustard oil', '1/2 teaspoon timur powder', '1/4 teaspoon salt', '2 green chilies', '1 small glass aila (Newari distilled rice liquor)']",5 minutes,Baji with Aila (Beaten Rice with Newari Liquor),1 servings,"Vegetarian, Traditional"
,"['Drain soaked lentils. Grind with water to make a thick, coarse paste (same as bara #389). Add ginger, turmeric, chili powder, cumin seeds, salt, and cilantro. Heat a tawa with oil. Pour 2 tablespoons batter and spread into a thick circle. If using meat topping, press minced meat onto the top before flipping. Cook until golden on both sides (2–3 minutes per side). Wo is slightly different from bara (often thicker and sometimes with meat topping). Serve hot with achar.']",['Nepali'],https://images.unsplash.com/photo-1512058564366-18510be2db19?w=800&q=80,"['2 cups black lentils (urad dal, soaked for 4 hours)', '1/2 cup water (for grinding)', '1 teaspoon ginger paste', '1 teaspoon turmeric powder', '1 teaspoon red chili powder', '1 teaspoon cumin seeds', '1 teaspoon salt', 'Oil or ghee for cooking', '2 tablespoons fresh cilantro', '1/4 cup minced meat (optional topping)']",15 minutes (plus 4 hours soaking),Wo (Lentil Pancake Variant - Newari),6 servings,"Vegetarian, Traditional"
,"['Prepare lentil batter as in #405. Heat tawa with oil. Pour 2 tablespoons batter, flatten into thick circle. Make a well in center. Crack one egg into well. Sprinkle onion and cilantro on top. Cover and cook on low-medium heat until egg sets (3–4 minutes). Carefully flip and cook 1 minute. Repeat. Serve hot.']",['Nepali'],https://images.unsplash.com/photo-1574484284002-952d92456975?w=800&q=80,"['2 cups black lentils (urad dal, soaked for 4 hours)', '1/2 cup water (for grinding)', '1 teaspoon ginger paste', '1/2 teaspoon turmeric powder', '1 teaspoon red chili powder', '1 teaspoon salt', 'Oil or ghee for cooking', '8 small eggs', '2 tablespoons fresh cilantro', '1 small onion (finely chopped)']",15 minutes (plus 4 hours soaking),Egg Wo (Anda Wo - Newari Lentil Pancake with Egg),4 servings,"Egg, Traditional"
,"['Prepare lentil batter as in #405. Heat tawa with oil. Pour 2 tablespoons batter, flatten into thick circle. Press 1 tablespoon minced meat onto the top surface. Sprinkle onion and cilantro. Cook until bottom is golden (3 minutes). Carefully flip and cook other side for 2–3 minutes until meat is cooked. Repeat. Serve hot.']",['Nepali'],https://images.unsplash.com/photo-1547592180-85f173990554?w=800&q=80,"['2 cups black lentils (urad dal, soaked for 4 hours)', '1/2 cup water (for grinding)', '1 teaspoon ginger paste', '1/2 teaspoon turmeric powder', '1 teaspoon red chili powder', '1 teaspoon salt', 'Oil or ghee for cooking', '1/2 cup minced buffalo or chicken', '1 small onion (finely chopped)', '2 tablespoons fresh cilantro']",20 minutes (plus 4 hours soaking),Meat Wo (Masu Wo - Newari Lentil Pancake with Minced Meat),6 servings,"Non-Vegetarian, Traditional"
